Timestamp,Sender,Receiver,Two_Way_Latency_ms
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-64.287
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-38.420
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-56.800
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-57.818
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,215.315
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,216.263
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-44.509
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-47.279
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,216.362
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,216.435
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-45.681
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-50.436
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,211.620
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-81.100
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-81.058
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-80.969
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-61.737
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,218.740
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,217.618
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-48.028
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,217.289
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-57.516
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-38.575
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-51.691
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,219.556
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-31.249
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-31.115
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,221.251
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,219.807
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,221.160
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-45.525
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-38.267
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,221.038
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-45.650
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-37.297
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-34.631
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,196.346
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-77.955
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-76.753
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-49.413
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-51.715
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-42.504
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-52.719
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-49.477
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,224.637
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-22.567
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,223.810
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,226.049
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,223.787
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-48.231
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-47.082
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-50.696
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,227.456
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-49.254
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-22.740
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-25.147
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,225.744
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-22.659
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-26.194
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-24.852
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,211.288
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-64.059
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-70.811
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,203.018
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,229.521
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-50.748
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-50.608
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-51.836
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,230.047
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-27.814
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-54.274
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,229.958
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,229.307
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,230.782
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-22.845
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-35.065
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-31.195
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-26.455
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-27.245
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,231.996
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-22.587
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-40.913
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,231.992
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-25.016
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-73.042
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-45.644
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-45.761
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-33.423
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,207.294
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-42.143
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-40.394
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,235.502
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-15.122
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,236.750
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-22.796
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-22.626
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,238.175
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-14.261
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-15.091
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-14.281
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-54.163
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,211.535
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-59.047
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,212.699
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-61.526
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,239.601
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,240.700
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-17.700
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,239.569
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-16.715
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-28.715
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-13.099
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-16.510
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-16.470
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-20.254
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-22.632
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,-20.322
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,242.989
2026-08-12 12:47:41,192.168.101.10,192.168.103.10,242.075
2026-08-12 12:47:41,192.168.103.10,192.168.101.10,-17.873
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-39.693
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-48.209
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-22.718
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-21.593
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,218.467
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-34.760
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-23.873
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,245.598
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,245.513
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,245.528
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,245.420
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-13.169
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-21.713
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-21.570
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,246.600
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-7.950
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,247.900
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,247.787
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-10.765
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-9.292
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,247.876
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,247.946
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-14.570
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-45.388
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-46.362
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-45.511
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,248.967
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,250.106
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-23.957
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,251.370
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-26.344
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-14.188
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,251.478
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-19.348
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-16.682
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-9.376
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-13.960
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,252.588
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-11.671
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-11.996
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,253.752
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,253.875
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-7.698
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-41.394
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-43.638
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-46.058
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-20.094
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,230.056
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-17.772
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-20.111
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,255.516
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,257.600
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,257.213
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-11.616
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-14.001
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,257.032
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,257.302
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-2.447
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,258.352
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,2.287
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,2.650
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,5.348
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,5.232
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,260.523
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-35.332
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,1.192
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,0.058
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-5.875
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,261.809
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,263.238
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,7.205
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,7.661
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-35426.621
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,8.928
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-35174.973
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,4.860
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,10.079
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,7.600
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,262.995
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-31.383
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-31.336
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-32.833
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-6.858
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-9.390
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-14.539
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-35172.068
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,266.607
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-11.869
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,268.181
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-11.802
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,268.238
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,9.053
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,8.435
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,268.335
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-2.088
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-35441.879
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-2.069
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,269.707
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,268.405
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-2.087
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-3.176
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-45.611
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,271.214
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-31.634
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-33.654
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-32.394
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-33.542
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-30.535
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-26.452
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-27.584
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-15.558
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-17.648
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-15.445
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-14.078
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-16.912
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,275.183
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,274.051
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-17.884
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-8.045
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-60.853
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-60.977
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-57.262
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-58.487
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-33.558
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-32.536
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-35.295
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,276.284
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-31.997
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,277.736
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,277.537
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-41.095
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-40.992
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,278.769
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-41.937
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,0.535
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-37.236
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,278.909
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,0.291
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,0.462
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,278.760
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-2.759
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,278.567
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,249.392
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-58.284
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-59.449
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-26.495
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-24.112
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-26.515
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-26.380
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-10.769
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-8.179
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,3.649
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-35479.719
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,8.844
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,8.338
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,283.469
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-35426.203
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-35426.385
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,17.995
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,286.511
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,17.356
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,285.316
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,14.909
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,286.330
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-39.772
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-15.857
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-35457.884
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-13.082
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-14.234
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-35458.017
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,287.239
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,288.603
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,4.188
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-35447.768
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,288.380
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,2.566
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-2.218
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,-5.929
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,5.175
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,6.284
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,289.447
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,289.706
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,289.745
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,12.504
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,10.077
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,289.557
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,12.612
2026-08-12 12:47:42,192.168.101.10,192.168.103.10,289.728
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-25.552
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-25.103
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-24.162
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-35441.162
2026-08-12 12:47:42,192.168.103.10,192.168.101.10,-26.598
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,261.647
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,-35153.508
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-4.613
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,5.311
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,293.317
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,9.805
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,292.953
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,0.535
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,293.462
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,294.545
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,14.718
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,294.729
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,12.410
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,294.575
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,22.277
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,23.538
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,20.955
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,20.941
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,24.726
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-7.682
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-6.506
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35427.337
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,265.872
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,-35427.684
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,268.509
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,21.037
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,-35431.325
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,-35149.284
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,20.727
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,27.265
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,298.195
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,298.292
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,26.792
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,27.267
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,17.166
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35417.443
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,-35409.063
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,299.452
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,32.388
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,300.387
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,35.943
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,299.264
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,36.645
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,35.530
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,301.214
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,31.805
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35445.950
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35447.223
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,0.564
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,271.905
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,-35146.681
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,-35424.097
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35419.277
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,30.499
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,303.280
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35144.883
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,33.099
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35389.534
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,59.705
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,35.622
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35389.524
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35389.610
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,59.784
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,43.984
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,40.197
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,304.219
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,45.491
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,42.726
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,305.253
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35175.534
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,276.124
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,7.508
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,-35143.351
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35420.759
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,-35414.643
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,-35420.971
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35141.392
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,40.529
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,307.674
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35415.210
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,46.349
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,-35415.688
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,46.407
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,-35416.444
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,39.313
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,308.079
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,308.932
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,46.705
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,37.937
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,45.383
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,311.408
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,35.425
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35446.461
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,34.210
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,33.538
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,33.188
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,33.285
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,6.021
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,282.111
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35425.171
2026-08-12 12:47:43,192.168.103.10,192.168.101.10,-35420.320
2026-08-12 12:47:43,192.168.101.10,192.168.103.10,-35422.771
